Country,Longitude,Latitude,ClimateZone,Temperature,Precipitation,SOC_initial,TN_initial,TP_initial,NH4_N_initial,NO3_N_initial,OlsenP_initial,pH_initial,BD_initial,CEC_initial,Texture_initial,Sand_initial,Silt _initial,Clay_initial,Type_biochar,ParticleSize_biochar,BD_biochar,PyrolysisTemperature_biochar,Ash_biochar,C_biochar,N_biochar,P_biochar,CNRatio_biochar,pH_biochar,CEC_biochar,Treatment,BiocharAddition,CropType,TrialDuration,SoilDepth,SOC_T,TN_T,CNRatio_T,DOC_T,NH4_N_T,NO3_N_T,OlsenP_T,CEC_T,K_T,Ca_T,Mg_T,Na_T,pH_T,SMBC_T,SMBN_T,CropYield_T,CO2_T,CH4_T,N2O_T,GWP_T,GHGI_T
China,123.55,41.82,Temperate ,8.9,550.0,,1.2,0.38,,,,7.4,1.31,,,,,,Maize straw,,,500.00 ,15.57,660.0,12.7,8.9,59.5,9.2,,B,2.6,Maize,730.0,20.0,,1.4,,,7.94,17.73,,,,,,,7.94,,,,,,0.29,4.475061500641071,
China,123.55,41.82,Temperate ,8.9,550.0,,1.2,0.38,,,,7.4,1.31,,,,,,Maize straw,,,500.00 ,15.57,660.0,12.7,8.9,59.5,9.2,,B,2.6,Maize,1095.0,20.0,,1.37,,,10.25,15.95,,,,,,,7.8,,,,,,0.18,3.981362483506759,
China,123.55,41.82,Temperate ,8.9,550.0,,1.2,0.38,,,,7.4,1.31,,,,,,Maize straw,,,500.00 ,15.57,660.0,12.7,8.9,59.5,9.2,,B,2.6,Maize,1460.0,20.0,,1.63,,,10.36,20.37,,,,,,,7.8,,,,,,0.27,4.392595586023115,
China,123.55,41.82,Temperate ,8.9,550.0,,1.2,0.38,,,,7.4,1.31,,,,,,Maize straw,,,500.00 ,15.57,660.0,12.7,8.9,59.5,9.2,,B,2.6,Maize,1825.0,20.0,,1.39,,,8.99,15.28,,,,,,,7.76,,,,,,0.18,3.9852734671677386,
China,119.88,30.35,Subtropic,15.75,1350.0,,3.5,,1.5,1.13,,5.39,,6.8,,,,,Rice straw,,,400.00 ,,472.1,10.8,,43.71,10.58,50.6,B,2.8,Rice,,15.0,,,,,,,,,,,,,,,,9.17,,,,,
China,119.88,30.35,Subtropic,15.75,1350.0,,3.5,,1.5,1.13,,5.39,,6.8,,,,,Rice straw,,,400.00 ,,472.1,10.8,,43.71,10.58,50.6,B,22.5,Rice,,15.0,,,,,,,,,,,,,,,,9.89,,,,,
China,119.3,26.1,Subtropic ,14.1,1058.0,18.1,1.2,1.1,,,,6.5,1.1,,Silty loam,28.0,60.0,12.0,Mixed,2.0,,600.00 ,,,,,,,,B,4.0,Rice,110.0,15.0,17.11,,,25.45,,,,,,,,,6.13,184.14,,,,,,,
China,119.3,26.1,Subtropic ,14.1,1058.0,18.1,1.2,1.1,,,,6.5,1.1,,Silty loam,28.0,60.0,12.0,Mixed,2.0,,600.00 ,,,,,,,,B,8.0,Rice,110.0,15.0,17.39,,,29.78,,,,,,,,,5.87,127.24,,,,,,,
China,119.3,26.1,Subtropic ,14.1,1058.0,18.1,1.2,1.1,,,,6.5,1.1,,Silty loam,28.0,60.0,12.0,Mixed,2.0,,600.00 ,,,,,,,,B,4.0,Rice,200.0,15.0,18.53,,,14.46,,,,,,,,,6.86,399.31,,,,,,,
China,119.3,26.1,Subtropic ,14.1,1058.0,18.1,1.2,1.1,,,,6.5,1.1,,Silty loam,28.0,60.0,12.0,Mixed,2.0,,600.00 ,,,,,,,,B,8.0,Rice,200.0,15.0,19.73,,,15.33,,,,,,,,,6.81,332.07,,,,,,,
China,121.01,34.63,Subtropic,15.5,1097.1,21.71,1.79,1.4,,,,7.4,1.32,,,,,,Rice straw,,,600.00 ,,426.0,7.5,1.5,56.8,10.1,44.8,B,20.0,Rice,,,12.24,2.31,5.31,119.7,6.58,0.46,,,,,,,7.15,,,6.64,,,,,
China,121.01,34.63,Subtropic,15.5,1097.1,21.71,1.79,1.4,,,,7.4,1.32,,,,,,Rice straw,,,600.00 ,,426.0,7.5,1.5,56.8,10.1,44.8,B,40.0,Rice,,,14.11,2.32,6.08,161.3,4.89,0.62,,,,,,,7.19,,,7.3,,,,,
China,118.26,39.51,Temperate,13.5,650.0,,,,,,,,,,Clay,,,,Maize straw,,,450.00 ,,717.0,24.0,,29.88,10.31,,B,2.0,Wheat,90.0,20.0,,,,,,,,,,,,,,,,8.6,,,,,
China,118.26,39.51,Temperate,13.5,650.0,,,,,,,,,,Clay,,,,Maize straw,,,450.00 ,,717.0,24.0,,29.88,10.31,,B,4.0,Wheat,90.0,20.0,,,,,,,,,,,,,,,,6.9,,,,,
China,118.26,39.51,Temperate,13.5,650.0,,,,,,,,,,Clay,,,,Rice straw,,,450.00 ,,635.0,13.0,,48.85,9.79,,B,2.0,Wheat,90.0,20.0,,,,,,,,,,,,,,,,7.7,,,,,
China,118.26,39.51,Temperate,13.5,650.0,,,,,,,,,,Clay,,,,Rice straw,,,450.00 ,,635.0,13.0,,48.85,9.79,,B,4.0,Wheat,90.0,20.0,,,,,,,,,,,,,,,,9.0,,,,,
China,124.81,43.51,Temperate ,5.6,540.0,15.7,1.56,0.54,,,17.9,6.2,1.42,,Loam,28.9,39.5,31.6,Maize straw,,,450.00 ,,595.0,10.0,1.1,59.5,8.91,,B,3.2,Maize,365.0,10.0,,,,,,,,,,,,,,,,11.9,,,,,
China,124.81,43.51,Temperate ,5.6,540.0,15.7,1.56,0.54,,,17.9,6.2,1.42,,Loam,28.9,39.5,31.6,Maize straw,,,450.00 ,,595.0,10.0,1.1,59.5,8.91,,B,3.2,Maize,730.0,10.0,,,,,,,,,,,,,,,,10.8,,,,,
China,124.81,43.51,Temperate ,5.6,540.0,15.7,1.56,0.54,,,17.9,6.2,1.42,,Loam,28.9,39.5,31.6,Maize straw,,,450.00 ,,595.0,10.0,1.1,59.5,8.91,,B,3.2,Maize,1095.0,10.0,,,,,,,,,,,,,,,,12.7,,,,,
China,124.81,43.51,Temperate ,5.6,540.0,15.7,1.56,0.54,,,17.9,6.2,1.42,,Loam,28.9,39.5,31.6,Maize straw,,,450.00 ,,595.0,10.0,1.1,59.5,8.91,,B,3.2,Maize,1460.0,10.0,,,,,,,,,,,,,,,,9.23,,,,,
China,124.81,43.51,Temperate ,5.6,540.0,15.7,1.56,0.54,,,17.9,6.2,1.42,,Loam,28.9,39.5,31.6,Maize straw,,,450.00 ,,595.0,10.0,1.1,59.5,8.91,,B,3.2,Maize,1825.0,10.0,,,,,,,,,,,,,,,,11.6,,,,,
China,124.81,43.51,Temperate ,5.6,540.0,15.7,1.56,0.54,,,17.9,6.2,1.42,,Loam,28.9,39.5,31.6,Maize straw,,,450.00 ,,595.0,10.0,1.1,59.5,8.91,,B,3.2,Maize,2190.0,10.0,,1.87,,,,,40.0,,,,,,5.8,,,12.9,,,,,
Canada,-113.5,53.5,(Sub)Arctic,17.0,879.0,72.6,6.5,,,,,5.68,,,Sandy loam,,,,Wheat straw,2.0,,450.00 ,,690.0,3.0,,230.0,9.93,,B,6.5,,365.0,15.0,,,,,,,,,,,,,,,,,359.0,,0.05,5.929136913489791,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Wheat,365.0,20.0,7.56,0.7,10.81,,5.26,18.26,,,,,,,8.44,,,5.99,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Wheat,365.0,20.0,8.09,0.78,10.37,,6.14,17.21,,,,,,,8.42,,,6.14,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Wheat,365.0,20.0,9.37,0.76,12.33,,7.24,19.35,,,,,,,8.47,,,6.01,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Maize,365.0,20.0,7.8,0.81,9.63,,3.81,29.04,,,,,,,8.45,,,11.12,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Maize,365.0,20.0,9.4,0.88,10.68,,2.83,27.52,,,,,,,8.41,,,10.9,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Maize,365.0,20.0,18.52,0.81,10.51,,3.16,30.42,,,,,,,8.48,,,11.33,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Wheat,730.0,20.0,,,,,,,,,,,,,,,,5.81,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Wheat,730.0,20.0,,,,,,,,,,,,,,,,6.04,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Wheat,730.0,20.0,,,,,,,,,,,,,,,,5.7,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Maize,730.0,20.0,,,,,,,,,,,,,,,,7.72,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Maize,730.0,20.0,,,,,,,,,,,,,,,,7.85,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Maize,730.0,20.0,,,,,,,,,,,,,,,,7.79,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Wheat,1095.0,20.0,,,,,,,,,,,,,,,,7.0,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Wheat,1095.0,20.0,,,,,,,,,,,,,,,,6.9,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Wheat,1095.0,20.0,,,,,,,,,,,,,,,,7.05,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Maize,1095.0,20.0,,,,,,,,,,,,,,,,10.64,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Maize,1095.0,20.0,,,,,,,,,,,,,,,,10.15,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Maize,1095.0,20.0,,,,,,,,,,,,,,,,10.39,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Wheat,1460.0,20.0,,,,,,,,,,,,,,,,7.25,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Wheat,1460.0,20.0,,,,,,,,,,,,,,,,7.58,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Wheat,1460.0,20.0,,,,,,,,,,,,,,,,7.39,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Maize,1460.0,20.0,,,,,,,,,,,,,,,,10.41,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Maize,1460.0,20.0,,,,,,,,,,,,,,,,10.61,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Maize,1460.0,20.0,,,,,,,,,,,,,,,,10.61,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Wheat,1825.0,20.0,,,,,,,,,,,,,,,,8.27,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Wheat,1825.0,20.0,,,,,,,,,,,,,,,,7.23,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Wheat,1825.0,20.0,,,,,,,,,,,,,,,,7.25,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Maize,1825.0,20.0,,,,,,,,,,,,,,,,9.94,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Maize,1825.0,20.0,,,,,,,,,,,,,,,,10.03,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Maize,1825.0,20.0,,,,,,,,,,,,,,,,9.78,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Wheat,2190.0,20.0,,,,,,,,,,,,,,,,7.23,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Wheat,2190.0,20.0,,,,,,,,,,,,,,,,7.61,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Wheat,2190.0,20.0,,,,,,,,,,,,,,,,7.54,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Maize,2190.0,20.0,,,,,,,,,,,,,,,,9.23,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Maize,2190.0,20.0,,,,,,,,,,,,,,,,9.22,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Maize,2190.0,20.0,,,,,,,,,,,,,,,,9.4,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Wheat,2555.0,20.0,7.96,1.27,6.46,,3.09,10.84,,,,,,,8.46,,,6.96,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Wheat,2555.0,20.0,14.14,1.32,10.76,,3.35,15.67,,,,,,,8.48,,,7.84,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Wheat,2555.0,20.0,18.5,1.3,14.37,,3.59,27.81,,,,,,,8.58,,,7.85,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,4.5,Maize,2555.0,20.0,7.76,0.86,9.02,,2.62,11.48,,,,,,,8.44,,,9.75,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,13.5,Maize,2555.0,20.0,14.33,0.97,14.9,,2.31,15.41,,,,,,,8.64,,,10.81,,,,,
China,114.4,35.0,Subtropic ,13.9,1875.0,,,,,,,,,,Loam,46.3,31.1,22.6,Wheat straw,,,400.00 ,27.6,486.5,7.5,,64.87,9.2,23.2,B,22.5,Maize,2555.0,20.0,18.62,1.08,17.48,,2.63,19.64,,,,,,,8.66,,,10.58,,,,,
China,116.62,37.68,Temperate ,12.9,562.0,1.46,0.21,,,,4.86,8.71,,,Sand,84.09,9.73,6.18,Wheat straw,,,500.00 ,,387.0,13.4,2.0,28.88,9.36,,B,17.33,Maize,365.0,,1.54,0.2,7.53,,,,,,,,,,,,,,,,,,
China,116.62,37.68,Temperate ,12.9,562.0,1.46,0.21,,,,4.86,8.71,,,Sand,84.09,9.73,6.18,Wheat straw,,,500.00 ,,387.0,13.4,2.0,28.88,9.36,,B,17.33,Maize,730.0,,1.62,0.24,6.85,,,,,,,,,,,,,,,,,,
China,116.62,37.68,Temperate ,12.9,562.0,1.46,0.21,,,,4.86,8.71,,,Sand,84.09,9.73,6.18,Wheat straw,,,500.00 ,,387.0,13.4,2.0,28.88,9.36,,B,17.33,Maize,1095.0,,1.61,0.31,5.27,,,,,,,,,,,,,,,,,,
China,116.62,37.68,Temperate ,12.9,562.0,1.46,0.21,,,,4.86,8.71,,,Sand,84.09,9.73,6.18,Wheat straw,,,500.00 ,,387.0,13.4,2.0,28.88,9.36,,B,17.33,Maize,1460.0,,1.84,0.27,6.88,,,,,,,,,,,,,,,,,,
China,109.71,38.33,Temperate ,8.3,365.7,1.53,0.08,0.24,,,,7.4,1.57,,Sand,94.6,4.3,1.1,Straw,,,,,705.12,8.1,1.58,87.05,10.5,,B,4.5,Millet,130.0,20.0,,,,,,,,,,,,,,,,2.88,,,,,
China,109.71,38.33,Temperate ,8.3,365.7,1.53,0.08,0.24,,,,7.4,1.57,,Sand,94.6,4.3,1.1,Straw,,,,,705.12,8.1,1.58,87.05,10.5,,B,4.5,Millet,130.0,20.0,,,,,,,,,,,,,,,,5.03,,,,,
China,109.71,38.33,Temperate ,8.3,365.7,1.53,0.08,0.24,,,,7.4,1.57,,Sand,94.6,4.3,1.1,Straw,,,,,705.12,8.1,1.58,87.05,10.5,,B,4.5,Millet,495.0,20.0,3.51,,,,,,,,,,,,,,,3.91,,,,,
China,109.71,38.33,Temperate ,8.3,365.7,1.53,0.08,0.24,,,,7.4,1.57,,Sand,94.6,4.3,1.1,Straw,,,,,705.12,8.1,1.58,87.05,10.5,,B,4.5,Millet,495.0,20.0,4.0,,,,,,,,,,,,,,,4.9,,,,,
China,124.52,43.23,Temperate,4.0,600.0,,,,,,,,,,,,,,Wheat straw,,,,,626.0,7.0,,89.43,7.9,40.4,B,15.0,Rice,,,,,,,,,,,,,,,,120.69,3.56,6.12,,,,,
China,124.52,43.23,Temperate,4.0,600.0,,,,,,,,,,,,,,Wheat straw,,,,,626.0,7.0,,89.43,7.9,40.4,BNPK,15.0,Rice,,,,,,,,,,,,,,,,113.3,17.43,12.6,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,20.0,Wheat,75.0,10.0,,,,,,,,,,,,,5.93,,,5.37,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,40.0,Wheat,75.0,10.0,,,,,,,,,,,,,6.48,,,5.97,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,30.0,Wheat,,10.0,,,,,,,,,,,,,6.53,,,4.39,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,60.0,Wheat,,10.0,,,,,,,,,,,,,6.81,,,4.11,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,20.0,Rice,,10.0,,,,,,,,,,,,,5.62,,,8.63,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,40.0,Rice,,10.0,,,,,,,,,,,,,6.35,,,7.35,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,30.0,Rice,,10.0,,,,,,,,,,,,,6.34,,,7.19,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,60.0,Rice,,10.0,,,,,,,,,,,,,5.88,,,6.59,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,20.0,Wheat,,10.0,,,,,,,,,,,,,6.17,,,4.77,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,40.0,Wheat,,10.0,,,,,,,,,,,,,6.09,,,4.7,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,30.0,Wheat,,10.0,,,,,,,,,,,,,6.65,,,4.57,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,60.0,Wheat,,10.0,,,,,,,,,,,,,5.78,,,4.33,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,20.0,Rice,,10.0,,,,,,,,,,,,,6.03,,,6.3,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,40.0,Rice,,10.0,,,,,,,,,,,,,5.95,,,7.45,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,30.0,Rice,,10.0,,,,,,,,,,,,,6.47,,,6.75,,,,,
China,118.83,31.8,Subtropic,15.9,1106.0,8.63,1.4,0.3,,,,6.4,,,Silty clay loam,,,,Wheat straw,,,350.00 ,,453.4,5.5,,82.44,9.2,24.3,BNPK,60.0,Rice,,10.0,,,,,,,,,,,,,,,,6.67,,,,,
China,120.68,31.53,Subtropic,15.5,1038.0,20.3,2.1,,,,,7.35,1.11,,,22.0,45.0,33.0,Wheat straw,,,,46.7,490.0,10.7,,49.0,10.3,,BN,20.0,Rice,,20.0,,,,,,,,,,,,,,,,7.17,,297.0,0.22,8.92153233252808,1044.71
China,120.68,31.53,Subtropic,15.5,1038.0,20.3,2.1,,,,,7.35,1.11,,,22.0,45.0,33.0,Wheat straw,,,,46.7,490.0,10.7,,49.0,10.3,,BN,20.0,Rice,,20.0,,,,,,,,,,,,,,,,7.12,,281.0,0.28,8.869178757388763,998.38
China,120.68,31.53,Subtropic,15.5,1038.0,20.3,2.1,,,,,7.35,1.11,,,22.0,45.0,33.0,Wheat straw,,,,46.7,490.0,10.7,,49.0,10.3,,BN,20.0,Wheat,,20.0,,,,,,,,,,,,,,,,4.2,,1.75,1.26,6.040802180436441,99.82
China,120.68,31.53,Subtropic,15.5,1038.0,20.3,2.1,,,,,7.35,1.11,,,22.0,45.0,33.0,Wheat straw,,,,46.7,490.0,10.7,,49.0,10.3,,BN,20.0,Wheat,,20.0,,,,,,,,,,,,,,,,3.54,,3.31,1.45,6.245816025546385,145.44
China,116.08,28.08,Subtropic,17.6,1788.0,21.8,1.79,,,,1.06,5.24,,11.3,,30.9,37.0,32.1,Rice straw,,,,,725.0,9.46,76.6,76.64,10.4,19.4,B,2.25,Rice,,20.0,26.5,1.95,13.59,,,,,11.4,,,,,5.62,,,10.2,,286.14,4.82,9.058442486035519,842.13
China,116.08,28.08,Subtropic,17.6,1788.0,21.8,1.79,,,,1.06,5.24,,11.3,,30.9,37.0,32.1,Rice straw,,,,,725.0,9.46,76.6,76.64,,,B,11.3,Rice,,20.0,53.0,2.17,24.42,,,,,13.5,,,,,6.47,,,11.8,,132.53,4.82,8.465984104009495,402.49
